UID	TCID	QUID	Reaction	Evalue	Identity
E3U905	1.B.1.1.24	P02932	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	3.82e-112	50.0
E3U905	1.B.1.1.24	P06996	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	4.61e-125	53.495
E3U905	1.B.1.1.24	P76335	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	8.4e-53	54.037
E3U905	1.B.1.1.24	P21420	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	3.92e-124	51.475
E3U905	1.B.1.1.24	P77519	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	4.22e-24	57.5
Q56110	1.B.1.1.27	P77747	[('solute  = solute', 'solute = solute')]	3.1499999999999997e-170	66.404
Q56110	1.B.1.1.27	P02932	[('solute  = solute', 'solute = solute')]	2.51e-130	55.263
Q56110	1.B.1.1.27	P06996	[('solute  = solute', 'solute = solute')]	2.51e-141	61.64
Q56110	1.B.1.1.27	P76335	[('solute  = solute', 'solute = solute')]	3.08e-71	74.534
Q56110	1.B.1.1.27	P02931	[('solute  = solute', 'solute = solute')]	1.49e-116	53.731
Q56110	1.B.1.1.27	P21420	[('solute  = solute', 'solute = solute')]	3.64e-145	61.111
Q56110	1.B.1.1.27	P77519	[('solute  = solute', 'solute = solute')]	3.27e-27	63.514
AJW81160	1.B.1.1.28	P77747	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	1.49e-177	65.963
AJW81160	1.B.1.1.28	P02932	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	7.849999999999999e-146	59.563
AJW81160	1.B.1.1.28	P06996	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	2.32e-149	61.478
AJW81160	1.B.1.1.28	P76335	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	7.130000000000001e-77	69.939
AJW81160	1.B.1.1.28	P02931	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	1.2099999999999999e-140	58.824
AJW81160	1.B.1.1.28	P21420	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	6.62e-153	61.23
AJW81160	1.B.1.1.28	P77519	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	1.77e-31	56.989
A2IBY3	1.B.1.1.29	P77747	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	9.019999999999999e-180	67.46
A2IBY3	1.B.1.1.29	P02932	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	2.44e-135	55.256
A2IBY3	1.B.1.1.29	P06996	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	0.0	76.944
A2IBY3	1.B.1.1.29	P76335	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	1.22e-80	73.913
A2IBY3	1.B.1.1.29	P02931	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	1.8599999999999998e-134	56.955
A2IBY3	1.B.1.1.29	P21420	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	2.75e-154	63.271
A2IBY3	1.B.1.1.29	P77519	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	1.77e-31	57.303
P06996	1.B.1.1.3	P77747	[('orobol  = orobol', 'CHEBI:69437 = CHEBI:69437'), ('antimicrobial agent  = antimicrobial agent', 'CHEBI:22582 = CHEBI:22582')]	3.2200000000000003e-167	66.753
P06996	1.B.1.1.3	P02932	[('orobol  = orobol', 'CHEBI:69437 = CHEBI:69437'), ('antimicrobial agent  = antimicrobial agent', 'CHEBI:22582 = CHEBI:22582')]	4.1100000000000004e-144	58.333
P06996	1.B.1.1.3	P06996	[('orobol  = orobol', 'CHEBI:69437 = CHEBI:69437'), ('antimicrobial agent  = antimicrobial agent', 'CHEBI:22582 = CHEBI:22582')]	0.0	100.0
P06996	1.B.1.1.3	P76335	[('orobol  = orobol', 'CHEBI:69437 = CHEBI:69437'), ('antimicrobial agent  = antimicrobial agent', 'CHEBI:22582 = CHEBI:22582')]	2.92e-77	72.671
P06996	1.B.1.1.3	P02931	[('orobol  = orobol', 'CHEBI:69437 = CHEBI:69437'), ('antimicrobial agent  = antimicrobial agent', 'CHEBI:22582 = CHEBI:22582')]	7.75e-141	59.318
P06996	1.B.1.1.3	P21420	[('orobol  = orobol', 'CHEBI:69437 = CHEBI:69437'), ('antimicrobial agent  = antimicrobial agent', 'CHEBI:22582 = CHEBI:22582')]	1.51e-155	63.073
P06996	1.B.1.1.3	P77519	[('orobol  = orobol', 'CHEBI:69437 = CHEBI:69437'), ('antimicrobial agent  = antimicrobial agent', 'CHEBI:22582 = CHEBI:22582')]	4.55e-33	62.069
VAM18081.1	1.B.1.1.31	P77747	[('solute  = solute', 'solute = solute')]	7.07e-178	69.291
VAM18081.1	1.B.1.1.31	P02932	[('solute  = solute', 'solute = solute')]	6.550000000000001e-144	59.128
VAM18081.1	1.B.1.1.31	P06996	[('solute  = solute', 'solute = solute')]	0.0	86.685
VAM18081.1	1.B.1.1.31	P76335	[('solute  = solute', 'solute = solute')]	4.67e-78	72.671
VAM18081.1	1.B.1.1.31	P02931	[('solute  = solute', 'solute = solute')]	7.01e-139	60.053
VAM18081.1	1.B.1.1.31	P21420	[('solute  = solute', 'solute = solute')]	6.340000000000001e-156	64.85
VAM18081.1	1.B.1.1.31	P77519	[('solute  = solute', 'solute = solute')]	4.9099999999999994e-34	62.069
O87754	1.B.1.1.32	P77747	[('antimicrobial agent  = antimicrobial agent', 'CHEBI:22582 = CHEBI:22582')]	0.0	78.068
O87754	1.B.1.1.32	P02932	[('antimicrobial agent  = antimicrobial agent', 'CHEBI:22582 = CHEBI:22582')]	7.47e-151	60.533
O87754	1.B.1.1.32	P06996	[('antimicrobial agent  = antimicrobial agent', 'CHEBI:22582 = CHEBI:22582')]	6.37e-154	65.252
O87754	1.B.1.1.32	P76335	[('antimicrobial agent  = antimicrobial agent', 'CHEBI:22582 = CHEBI:22582')]	1.45e-73	72.671
O87754	1.B.1.1.32	P02931	[('antimicrobial agent  = antimicrobial agent', 'CHEBI:22582 = CHEBI:22582')]	2.41e-135	58.656
O87754	1.B.1.1.32	P21420	[('antimicrobial agent  = antimicrobial agent', 'CHEBI:22582 = CHEBI:22582')]	2.85e-149	61.719
O87754	1.B.1.1.32	P77519	[('antimicrobial agent  = antimicrobial agent', 'CHEBI:22582 = CHEBI:22582')]	1.93e-27	59.783
P21420	1.B.1.1.4	P77747	[('anion  = anion', 'CHEBI:22563 = CHEBI:22563'), ('hydrogen peroxide  = hydrogen peroxide', 'CHEBI:16240 = CHEBI:16240'), ('ceftriaxone  = ceftriaxone', 'CHEBI:29007 = CHEBI:29007')]	4.2900000000000004e-157	62.887
P21420	1.B.1.1.4	P02932	[('anion  = anion', 'CHEBI:22563 = CHEBI:22563'), ('hydrogen peroxide  = hydrogen peroxide', 'CHEBI:16240 = CHEBI:16240'), ('ceftriaxone  = ceftriaxone', 'CHEBI:29007 = CHEBI:29007')]	3.92e-152	62.125
P21420	1.B.1.1.4	P06996	[('anion  = anion', 'CHEBI:22563 = CHEBI:22563'), ('hydrogen peroxide  = hydrogen peroxide', 'CHEBI:16240 = CHEBI:16240'), ('ceftriaxone  = ceftriaxone', 'CHEBI:29007 = CHEBI:29007')]	1.52e-155	63.073
P21420	1.B.1.1.4	P76335	[('anion  = anion', 'CHEBI:22563 = CHEBI:22563'), ('hydrogen peroxide  = hydrogen peroxide', 'CHEBI:16240 = CHEBI:16240'), ('ceftriaxone  = ceftriaxone', 'CHEBI:29007 = CHEBI:29007')]	8.91e-64	60.976
P21420	1.B.1.1.4	P02931	[('anion  = anion', 'CHEBI:22563 = CHEBI:22563'), ('hydrogen peroxide  = hydrogen peroxide', 'CHEBI:16240 = CHEBI:16240'), ('ceftriaxone  = ceftriaxone', 'CHEBI:29007 = CHEBI:29007')]	1.11e-137	57.979
P21420	1.B.1.1.4	P21420	[('anion  = anion', 'CHEBI:22563 = CHEBI:22563'), ('hydrogen peroxide  = hydrogen peroxide', 'CHEBI:16240 = CHEBI:16240'), ('ceftriaxone  = ceftriaxone', 'CHEBI:29007 = CHEBI:29007')]	0.0	100.0
P21420	1.B.1.1.4	P77519	[('anion  = anion', 'CHEBI:22563 = CHEBI:22563'), ('hydrogen peroxide  = hydrogen peroxide', 'CHEBI:16240 = CHEBI:16240'), ('ceftriaxone  = ceftriaxone', 'CHEBI:29007 = CHEBI:29007')]	9.920000000000001e-33	61.957
P07238	1.B.1.1.5	P77747	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	8.380000000000001e-156	62.371
P07238	1.B.1.1.5	P02932	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	5.19e-150	61.58
P07238	1.B.1.1.5	P06996	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	3.58e-154	62.803
P07238	1.B.1.1.5	P76335	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	2.02e-62	59.756
P07238	1.B.1.1.5	P02931	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	2.63e-137	57.713
P07238	1.B.1.1.5	P21420	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	0.0	98.904
P07238	1.B.1.1.5	P77519	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	1.09e-32	61.957
Q56828	1.B.1.1.6	P77747	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	8.399999999999999e-150	57.403
Q56828	1.B.1.1.6	P02932	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	5.019999999999999e-134	56.216
Q56828	1.B.1.1.6	P06996	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	2.2899999999999998e-128	55.875
Q56828	1.B.1.1.6	P76335	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	7.22e-70	64.815
Q56828	1.B.1.1.6	P02931	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	1.81e-123	55.703
Q56828	1.B.1.1.6	P21420	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	1.7699999999999998e-128	56.43
Q56828	1.B.1.1.6	P77519	[('molecule  = molecule', 'CHEBI:25367 = CHEBI:25367')]	1.1599999999999999e-28	58.427
A0RZH5	1.B.1.1.8	P77747	[('orobol  = orobol', 'CHEBI:69437 = CHEBI:69437')]	5.65e-126	51.861
A0RZH5	1.B.1.1.8	P02932	[('orobol  = orobol', 'CHEBI:69437 = CHEBI:69437')]	8.9e-137	56.25
A0RZH5	1.B.1.1.8	P06996	[('orobol  = orobol', 'CHEBI:69437 = CHEBI:69437')]	1.19e-119	53.015
A0RZH5	1.B.1.1.8	P76335	[('orobol  = orobol', 'CHEBI:69437 = CHEBI:69437')]	3.0899999999999997e-52	57.738
A0RZH5	1.B.1.1.8	P02931	[('orobol  = orobol', 'CHEBI:69437 = CHEBI:69437')]	5.5800000000000004e-129	56.736
A0RZH5	1.B.1.1.8	P21420	[('orobol  = orobol', 'CHEBI:69437 = CHEBI:69437')]	5.18e-121	54.521
A0RZH5	1.B.1.1.8	P77519	[('orobol  = orobol', 'CHEBI:69437 = CHEBI:69437')]	1.3499999999999999e-24	59.524
P0A927	1.B.10.1.1	P0A927	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P45564	1.B.10.3.1	P45564	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P75750	1.B.11.2.2	P75750	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P33341	1.B.11.3.11	P33341	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P33129	1.B.11.3.3	P33129	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P42915	1.B.11.3.6	P42915	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P30130	1.B.11.3.9	P76137	[('no_reaction_identified', 'no_reaction_identified')]	9.74e-161	56.806
P30130	1.B.11.3.9	P30130	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P45420	1.B.11.5.1	P45420	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
Q9Z625	1.B.12.1.3	P77286	[('Protein virulence factor (periplasm) = Protein virulence factor (external milieu)', 'Protein virulence factor (periplasm) = Protein virulence factor (external milieu)')]	5.84e-121	50.286
Q9Z625	1.B.12.1.3	P77286	[('Protein virulence factor (periplasm) = Protein virulence factor (external milieu)', 'Protein virulence factor (periplasm) = Protein virulence factor (external milieu)')]	6.34e-22	51.818
P45508	1.B.12.1.5	P45508	[('Protein virulence factor (periplasm) = Protein virulence factor (external milieu)', 'Protein virulence factor (periplasm) = Protein virulence factor (external milieu)')]	0.0	100.0
Q8X6C1	1.B.12.1.6	P77286	[('Protein virulence factor (periplasm) = Protein virulence factor (external milieu)', 'Protein virulence factor (periplasm) = Protein virulence factor (external milieu)')]	6.500000000000001e-173	53.002
P76017	1.B.12.2.6	P76017	[('Protein virulence factor (periplasm) = Protein virulence factor (external milieu)', 'Protein virulence factor (periplasm) = Protein virulence factor (external milieu)')]	0.0	100.0
Q8X5H7	1.B.12.2.7	P77199	[('Protein virulence factor (periplasm) = Protein virulence factor (external milieu)', 'Protein virulence factor (periplasm) = Protein virulence factor (external milieu)')]	0.0	65.524
P39180	1.B.12.8.2	P39180	[('Protein virulence factor (periplasm) = Protein virulence factor (external milieu)', 'Protein virulence factor (periplasm) = Protein virulence factor (external milieu)')]	0.0	100.0
P33924	1.B.12.8.4	P33924	[('protein polypeptide chain (periplasm) = protein polypeptide chain (external milieu)', 'CHEBI:8526 (periplasm) = CHEBI:8526 (external milieu)')]	0.0	100.0
P33924	1.B.12.8.4	P76000	[('protein polypeptide chain (periplasm) = protein polypeptide chain (external milieu)', 'CHEBI:8526 (periplasm) = CHEBI:8526 (external milieu)')]	2.07e-41	50.0
P16869	1.B.14.1.1	P16869	[('substrate  =(pmf) substrate (periplasm)', 'substrate =(pmf) substrate (periplasm)')]	0.0	100.0
Q9HXB2	1.B.14.1.12	P13036	[('Fe(III)-complexed siderophore  =(pmf) Fe(III)-complexed siderophore (periplasm)', 'CHEBI:84734 =(pmf) CHEBI:84734 (periplasm)')]	0.0	62.516
P06971	1.B.14.1.2	P06971	[('ferrichrome  =(pmf) ferrichrome (periplasm)', 'CHEBI:5019 =(pmf) CHEBI:5019 (periplasm)'), ('rifamycin SV  =(pmf) rifamycin SV (periplasm)', 'CHEBI:29673 =(pmf) CHEBI:29673 (periplasm)'), ('elaiophylin  =(pmf) elaiophylin (periplasm)', 'CHEBI:77879 =(pmf) CHEBI:77879 (periplasm)')]	0.0	100.0
P13036	1.B.14.1.20	P13036	[('Fe(III)-complexed siderophore  =(pmf) Fe(III)-complexed siderophore (periplasm)', 'CHEBI:84734 =(pmf) CHEBI:84734 (periplasm)')]	0.0	100.0
P05825	1.B.14.1.22	P05825	[('potassium(1+)  =(pmf) potassium(1+) (periplasm)', 'CHEBI:29103 =(pmf) CHEBI:29103 (periplasm)'), ('ferrienterobactin(3-)  =(pmf) ferrienterobactin(3-) (periplasm)', 'CHEBI:28199 =(pmf) CHEBI:28199 (periplasm)')]	0.0	100.0
O54507	1.B.14.1.3	P05825	[('ferrienterobactin(3-)  =(pmf) ferrienterobactin(3-) (periplasm)', 'CHEBI:28199 =(pmf) CHEBI:28199 (periplasm)')]	0.0	52.122
P17315	1.B.14.1.4	P17315	[('substrate  =(pmf) substrate (periplasm)', 'substrate =(pmf) substrate (periplasm)')]	0.0	100.0
Q05098	1.B.14.1.5	P05825	[('ferrienterobactin(3-)  =(pmf) ferrienterobactin(3-) (periplasm)', 'CHEBI:28199 =(pmf) CHEBI:28199 (periplasm)')]	0.0	61.111
P75780	1.B.14.1.9	P75780	[('dihydroxybenzoate  =(pmf) dihydroxybenzoate (periplasm)', 'CHEBI:36084 =(pmf) CHEBI:36084 (periplasm)')]	0.0	100.0
P75882	1.B.14.16.11	P32689	[('substrate  =(pmf) substrate (periplasm)', 'substrate =(pmf) substrate (periplasm)')]	0.0	64.511
P75882	1.B.14.16.11	P75882	[('substrate  =(pmf) substrate (periplasm)', 'substrate =(pmf) substrate (periplasm)')]	0.0	100.0
D8EPC3	1.B.14.16.4	P32689	[('substrate  =(pmf) substrate (periplasm)', 'substrate =(pmf) substrate (periplasm)')]	0.0	99.857
D8EPC3	1.B.14.16.4	P75882	[('substrate  =(pmf) substrate (periplasm)', 'substrate =(pmf) substrate (periplasm)')]	0.0	64.511
P31827	1.B.14.19.1	P31827	[('substrate  =(pmf) substrate (periplasm)', 'substrate =(pmf) substrate (periplasm)')]	0.0	100.0
P06129	1.B.14.3.1	P06129	[('cyanocob(III)alamin  =(pmf) cyanocob(III)alamin (periplasm)', 'CHEBI:17439 =(pmf) CHEBI:17439 (periplasm)')]	0.0	100.0
P76115	1.B.14.9.5	P76115	[('iron(3+)  =(pmf) iron(3+) (periplasm)', 'CHEBI:29034 =(pmf) CHEBI:29034 (periplasm)')]	0.0	100.0
P02930	1.B.17.1.1	P02930	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P33369	1.B.17.3.10	P33369	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
Q9ZHD2	1.B.17.3.4	P77211	[('no_reaction_identified', 'no_reaction_identified')]	0.0	71.397
P77211	1.B.17.3.5	P77211	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P32714	1.B.17.3.9	P32714	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P0A930	1.B.18.3.1	P0A930	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P0A930	1.B.18.3.1	P0A932	[('no_reaction_identified', 'no_reaction_identified')]	0.0	64.116
P0A932	1.B.18.3.8	P0A930	[('no_reaction_identified', 'no_reaction_identified')]	0.0	64.116
P0A932	1.B.18.3.8	P0A932	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P76045	1.B.21.1.1	P76045	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P15644	1.B.22.1.1	P45758	[('no_reaction_identified', 'no_reaction_identified')]	0.0	56.564
P45758	1.B.22.1.3	P45758	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
Q1R5P6	1.B.22.4.2	P34749	[('no_reaction_identified', 'no_reaction_identified')]	0.0	97.816
AGT22205.1	1.B.22.4.4	P34749	[('no_reaction_identified', 'no_reaction_identified')]	0.0	70.284
P75733	1.B.25.1.13	P75733	[('2-(Biaryl)carbapenems  = 2-(Biaryl)carbapenems (periplasm)', 'CHEBI:29470 = CHEBI:29470 (periplasm)')]	0.0	100.0
Q47706	1.B.25.1.5	Q47706	[('beta-D-glucosiduronic acid  = beta-D-glucosiduronic acid (periplasm)', 'CHEBI:10404 = CHEBI:10404 (periplasm)')]	0.0	100.0
P02943	1.B.3.1.1	P02943	[('beta-maltose = beta-maltose', 'CHEBI:18147 = CHEBI:18147')]	0.0	100.0
P26218	1.B.3.1.3	P26218	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P0A903	1.B.33.1.3	P0A903	[('protein polypeptide chain (periplasm) = protein polypeptide chain (outer membrane)', 'CHEBI:8526 (periplasm) = CHEBI:8526 (outer membrane)')]	0.0	100.0
P0A937	1.B.33.1.3	P0A937	[('protein polypeptide chain (periplasm) = protein polypeptide chain (outer membrane)', 'CHEBI:8526 (periplasm) = CHEBI:8526 (outer membrane)')]	2.74e-82	100.0
P0A943	1.B.33.1.3	P0A940	[('protein polypeptide chain (periplasm) = protein polypeptide chain (outer membrane)', 'CHEBI:8526 (periplasm) = CHEBI:8526 (outer membrane)')]	0.0	100.0
P0AC02	1.B.33.1.3	P0AC02	[('protein polypeptide chain (periplasm) = protein polypeptide chain (outer membrane)', 'CHEBI:8526 (periplasm) = CHEBI:8526 (outer membrane)')]	0.0	100.0
P77774	1.B.33.1.3	P77774	[('protein polypeptide chain (periplasm) = protein polypeptide chain (outer membrane)', 'CHEBI:8526 (periplasm) = CHEBI:8526 (outer membrane)')]	0.0	100.0
P0ADE4	1.B.33.2.4	P0ADE4	[('protein polypeptide chain (periplasm) = protein polypeptide chain (outer membrane)', 'CHEBI:8526 (periplasm) = CHEBI:8526 (outer membrane)')]	0.0	100.0
P69856	1.B.35.2.1	P69856	[('N-acetylneuraminate = N-acetylneuraminate', 'CHEBI:35418 = CHEBI:35418')]	0.0	100.0
P76773	1.B.35.2.2	P76773	[('no_reaction_identified', 'no_reaction_identified')]	5.82e-174	100.0
Q8ZP50	1.B.39.1.1	P0A915	[('no_reaction_identified', 'no_reaction_identified')]	1.15e-139	88.679
P0A915	1.B.39.1.6	P0A915	[('no_reaction_identified', 'no_reaction_identified')]	7.82e-158	100.0
V1E4I3	1.B.39.1.9	P0A915	[('no_reaction_identified', 'no_reaction_identified')]	2.38e-75	52.535
P0ADV1	1.B.42.1.2	P0ADV1	[('no_reaction_identified', 'no_reaction_identified')]	1.7e-135	100.0
P0A9V1	1.B.42.1.2	P0A9V1	[('no_reaction_identified', 'no_reaction_identified')]	6.43e-177	100.0
P0ADW0	1.B.42.1.2	P0ADV9	[('no_reaction_identified', 'no_reaction_identified')]	2.07e-142	100.0
P31554	1.B.42.1.2	P31554	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P0ADC1	1.B.42.1.2	P0ADC1	[('no_reaction_identified', 'no_reaction_identified')]	3.09e-143	100.0
P0AF98	1.B.42.1.2	P0AF98	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P0ADC6	1.B.42.1.2	P0ADC6	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P61316	1.B.46.1.1	P61316	[('no_reaction_identified', 'no_reaction_identified')]	1.17e-151	100.0
P61320	1.B.46.1.1	P61320	[('no_reaction_identified', 'no_reaction_identified')]	8.49e-155	100.0
P0AE95	1.B.48.1.1	P0AE95	[('no_reaction_identified', 'no_reaction_identified')]	2.9399999999999996e-94	100.0
P0AE98	1.B.48.1.1	P0AE98	[('no_reaction_identified', 'no_reaction_identified')]	2.89e-99	100.0
P0AEA2	1.B.48.1.1	P0AEA2	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P76347	1.B.54.1.10	P76347	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P76347	1.B.54.1.10	P36943	[('no_reaction_identified', 'no_reaction_identified')]	4.7299999999999994e-89	54.348
P11922	1.B.54.1.2	P36943	[('no_reaction_identified', 'no_reaction_identified')]	4.49e-68	54.124
P39165	1.B.54.1.9	P39165	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P69434	1.B.55.1.1	P69434	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P37650	1.B.55.3.1	P37650	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P0A910	1.B.6.1.1	P0A910	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P24017	1.B.6.1.11	P0A910	[('no_reaction_identified', 'no_reaction_identified')]	0.0	84.956
P07021	1.B.6.1.21	P07021	[('no_reaction_identified', 'no_reaction_identified')]	8.1e-120	100.0
Q9S3R8	1.B.6.1.6	P0A912	[('no_reaction_identified', 'no_reaction_identified')]	3.33e-06	54.545
P37665	1.B.6.13.1	P37665	[('no_reaction_identified', 'no_reaction_identified')]	2.8900000000000002e-157	100.0
K1GHE1	1.B.6.13.2	P37665	[('no_reaction_identified', 'no_reaction_identified')]	5.1e-46	50.633
P0A917	1.B.6.2.1	P0A917	[('no_reaction_identified', 'no_reaction_identified')]	7.51e-126	100.0
G0EBV0	1.B.6.2.10	P0A917	[('no_reaction_identified', 'no_reaction_identified')]	1.06e-97	80.233
I2UL24	1.B.6.2.20	P77184	[('no_reaction_identified', 'no_reaction_identified')]	1.6699999999999999e-25	82.353
Q8XE01	1.B.68.1.1	P76471	[('no_reaction_identified', 'no_reaction_identified')]	3.05e-127	98.889
I0A8J9	1.B.75.1.1	P76206	[('no_reaction_identified', 'no_reaction_identified')]	4.09e-164	88.797
P76206	1.B.75.1.3	P76206	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P36649	1.B.76.1.8	P36649	[('4 Cu(+) + O2 + 4 H(+) = 4 Cu(2+) + 2 H2O', '4 CHEBI:49552 + CHEBI:15379 + 4 CHEBI:15378 = 4 CHEBI:29036 + 2 CHEBI:15377')]	0.0	100.0
P10384	1.B.9.1.1	P10384	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P37681	1.B.93.1.1	P37681	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P0A908	1.B.93.1.2	P0A908	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
Q47534	1.B.95.1.1	Q47534	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
P77335	1.C.10.1.1	P77335	[('no_reaction_identified', 'no_reaction_identified')]	0.0	100.0
A5A627	1.C.103.1.1	A5A627	[('no_reaction_identified', 'no_reaction_identified')]	1.44e-11	100.0
H3MU69	1.C.103.1.2	A5A627	[('no_reaction_identified', 'no_reaction_identified')]	2.52e-06	72.414
P67153	1.C.113.1.10	P67153	[('no_reaction_identified', 'no_reaction_identified')]	4.900000000000001e-156	100.0
Q1R5B5	1.C.120.1.1	A5A624	[('no_reaction_identified', 'no_reaction_identified')]	2.22e-10	96.296
H3RM55	1.C.120.1.2	A5A624	[('no_reaction_identified', 'no_reaction_identified')]	8.52e-10	92.593
P0A2L3	1.C.126.1.2	P0AE78	[('no_reaction_identified', 'no_reaction_identified')]	0.0	97.26
P64453	1.C.130.1.1	P64453	[('no_reaction_identified', 'no_reaction_identified')]	1.3e-35	100.0
P64453	1.C.130.1.1	P64646	[('no_reaction_identified', 'no_reaction_identified')]	1.4700000000000001e-21	63.158
P64646	1.C.130.1.2	P64453	[('no_reaction_identified', 'no_reaction_identified')]	1.4700000000000001e-21	63.158
P64646	1.C.130.1.2	P64646	[('no_reaction_identified', 'no_reaction_identified')]	2.87e-34	100.0
C1P611	1.C.135.1.1	C1P611	[('no_reaction_identified', 'no_reaction_identified')]	5.85e-11	100.0
Q6BF25	1.C.64.1.13	P0DPD0	[('no_reaction_identified', 'no_reaction_identified')]	2.14e-10	57.143
Q6BF25	1.C.64.1.13	Q6BF25	[('no_reaction_identified', 'no_reaction_identified')]	2.7e-20	100.0
Q6BF25	1.C.64.1.13	P0DPD1	[('no_reaction_identified', 'no_reaction_identified')]	2.14e-10	57.143
Q6BF25	1.C.64.1.13	Q6BF87	[('no_reaction_identified', 'no_reaction_identified')]	2.05e-10	57.143
E1PGF6	1.C.80.1.2	P39264	[('no_reaction_identified', 'no_reaction_identified')]	8.139999999999999e-67	54.494
B7LBJ3	1.C.80.1.3	P77288	[('no_reaction_identified', 'no_reaction_identified')]	5.5e-135	98.396
B7LAC5	1.C.80.1.4	P37909	[('no_reaction_identified', 'no_reaction_identified')]	7.17e-110	79.255
Q9ZK21	1.C.82.1.1	P0A7L0	[('no_reaction_identified', 'no_reaction_identified')]	5.28e-76	50.224
WP_078474522.1	1.C.82.1.2	P0A7L0	[('no_reaction_identified', 'no_reaction_identified')]	5.36e-96	65.385
P27360	1.E.1.1.1	P77237	[('no_reaction_identified', 'no_reaction_identified')]	1.53e-40	83.099
P27360	1.E.1.1.1	P0A9R2	[('no_reaction_identified', 'no_reaction_identified')]	3.1299999999999996e-42	85.915
P77237	1.E.1.1.2	P77237	[('no_reaction_identified', 'no_reaction_identified')]	1.4700000000000002e-47	100.0
P77237	1.E.1.1.2	P0A9R2	[('no_reaction_identified', 'no_reaction_identified')]	1.01e-44	94.366
O48430	1.E.1.1.3	P77237	[('no_reaction_identified', 'no_reaction_identified')]	3.59e-36	79.412
