UID	TCID	QueryID	TCDB:Reaction	Rhea:Reaction	Evalue	Identity
A0QQ70	3.A.1.9.2	sp|P0A9U1|YBHF_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	2.15e-18	33.333
A0QQ70	3.A.1.9.2	sp|P0A9U1|YBHF_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	4.54e-09	30.978
A0QQ70	3.A.1.9.2	sp|P68187|MALK_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.59e-22	35.294
A0QQ70	3.A.1.9.2	sp|P30750|METN_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	2.45e-25	37.5
A0QQ70	3.A.1.9.2	sp|P37624|RBBA_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	3.6e-17	30.0
A0QQ70	3.A.1.9.2	sp|P37624|RBBA_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.45e-11	32.787
A0QQ70	3.A.1.9.2	sp|P0AAI1|SSUB_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.3e-18	32.727
A0QQ70	3.A.1.9.2	sp|P14175|PROV_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	2.71e-23	34.177
A0QQ70	3.A.1.9.2	sp|P37774|TCYN_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	8.810000000000001e-32	37.778
A0QQ70	3.A.1.9.2	sp|P75957|LOLD_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.42e-23	34.862
A0QQ70	3.A.1.9.2	sp|P23878|FEPC_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.5e-17	32.258
A0QQ70	3.A.1.9.2	sp|P45769|YHDZ_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.32e-31	34.513
A0QQ70	3.A.1.9.2	sp|P0AAG3|GLTL_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.2300000000000001e-37	38.596
A0QQ70	3.A.1.9.2	sp|P75831|MACB_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.85e-21	37.615
A0QQ70	3.A.1.9.2	sp|P16676|CYSA_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	3.67e-26	38.496
A0QQ70	3.A.1.9.2	sp|P0AAF6|ARTP_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.46e-32	42.857
A0QQ70	3.A.1.9.2	sp|P16677|PHNC_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.3699999999999998e-48	46.383
A0QQ70	3.A.1.9.2	sp|P0A9R7|FTSE_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	8.8e-20	32.967
A0QQ70	3.A.1.9.2	sp|P0A9T8|YBBA_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.0899999999999999e-23	38.953
A0QQ70	3.A.1.9.2	sp|P10346|GLNQ_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	6.8500000000000005e-37	42.727
A0QQ70	3.A.1.9.2	sp|P37388|XYLG_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	4.62e-19	30.417
A0QQ70	3.A.1.9.2	sp|P16679|PHNL_ECOLI	phosphite(3-) (in) + ATP → phosphite(3-) (out) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.46e-10	33.758
A0QQ70	3.A.1.9.2	sp|P07109|HISP_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.92e-31	37.281
A0QQ70	3.A.1.9.2	sp|P0A9U1|YBHF_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	2.15e-18	33.333
A0QQ70	3.A.1.9.2	sp|P0A9U1|YBHF_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	4.54e-09	30.978
A0QQ70	3.A.1.9.2	sp|P68187|MALK_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.59e-22	35.294
A0QQ70	3.A.1.9.2	sp|P30750|METN_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	2.45e-25	37.5
A0QQ70	3.A.1.9.2	sp|P37624|RBBA_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	3.6e-17	30.0
A0QQ70	3.A.1.9.2	sp|P37624|RBBA_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.45e-11	32.787
A0QQ70	3.A.1.9.2	sp|P0AAI1|SSUB_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.3e-18	32.727
A0QQ70	3.A.1.9.2	sp|P14175|PROV_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	2.71e-23	34.177
A0QQ70	3.A.1.9.2	sp|P37774|TCYN_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	8.810000000000001e-32	37.778
A0QQ70	3.A.1.9.2	sp|P75957|LOLD_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.42e-23	34.862
A0QQ70	3.A.1.9.2	sp|P23878|FEPC_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.5e-17	32.258
A0QQ70	3.A.1.9.2	sp|P45769|YHDZ_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.32e-31	34.513
A0QQ70	3.A.1.9.2	sp|P0AAG3|GLTL_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.2300000000000001e-37	38.596
A0QQ70	3.A.1.9.2	sp|P75831|MACB_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.85e-21	37.615
A0QQ70	3.A.1.9.2	sp|P16676|CYSA_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	3.67e-26	38.496
A0QQ70	3.A.1.9.2	sp|P0AAF6|ARTP_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.46e-32	42.857
A0QQ70	3.A.1.9.2	sp|P16677|PHNC_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.3699999999999998e-48	46.383
A0QQ70	3.A.1.9.2	sp|P0A9R7|FTSE_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	8.8e-20	32.967
A0QQ70	3.A.1.9.2	sp|P0A9T8|YBBA_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.0899999999999999e-23	38.953
A0QQ70	3.A.1.9.2	sp|P10346|GLNQ_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	6.8500000000000005e-37	42.727
A0QQ70	3.A.1.9.2	sp|P37388|XYLG_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	4.62e-19	30.417
A0QQ70	3.A.1.9.2	sp|P16679|PHNL_ECOLI	phosphite(3-) (out) + ATP → phosphite(3-) (in) + ADP + Pi	phosphate(out) + ATP + H2O = ADP + 2 phosphate(in) + H(+)	1.46e-10	33.758
A0QQH3	2.A.4.1.5	sp|P75757|ZITB_ECOLI			1.17e-38	36.12
A0QZX3	2.A.1.1.65	sp|P0AGF4|XYLE_ECOLI	glucose (out) ⇌ glucose (in)		7.58e-93	39.425
A0QZX3	2.A.1.1.65	sp|P0AE24|ARAE_ECOLI	glucose (out) ⇌ glucose (in)		8.85e-49	31.545
A0QZX3	2.A.1.1.65	sp|P0AEP1|GALP_ECOLI	glucose (out) ⇌ glucose (in)		2.9000000000000004e-56	31.76
A0QZX3	2.A.1.1.65	sp|P0AGF4|XYLE_ECOLI	glucose (out) + H+/Na+ (out) ⇌ glucose (in) + H+/Na+ (in)		7.58e-93	39.425
A0QZX3	2.A.1.1.65	sp|P0AE24|ARAE_ECOLI	glucose (out) + H+/Na+ (out) ⇌ glucose (in) + H+/Na+ (in)		8.85e-49	31.545
A0QZX3	2.A.1.1.65	sp|P0AEP1|GALP_ECOLI	glucose (out) + H+/Na+ (out) ⇌ glucose (in) + H+/Na+ (in)		2.9000000000000004e-56	31.76
A0QZX3	2.A.1.1.65	sp|P0AGF4|XYLE_ECOLI	glucose (out) + S2 (in) ⇌ glucose (in) + S2 (out)		7.58e-93	39.425
A0QZX3	2.A.1.1.65	sp|P0AE24|ARAE_ECOLI	glucose (out) + S2 (in) ⇌ glucose (in) + S2 (out)		8.85e-49	31.545
A0QZX3	2.A.1.1.65	sp|P0AEP1|GALP_ECOLI	glucose (out) + S2 (in) ⇌ glucose (in) + S2 (out)		2.9000000000000004e-56	31.76
A0RZH5	1.B.1.1.8	sp|P77747|OMPN_ECOLI	orobol (out) ⇌ orobol (in)		5.659999999999999e-126	51.861
A0RZH5	1.B.1.1.8	sp|P02932|PHOE_ECOLI	orobol (out) ⇌ orobol (in)		8.92e-137	56.25
A0RZH5	1.B.1.1.8	sp|P06996|OMPC_ECOLI	orobol (out) ⇌ orobol (in)		1.19e-119	53.015
A0RZH5	1.B.1.1.8	sp|P76335|YEDS_ECOLI	orobol (out) ⇌ orobol (in)		3.0899999999999997e-52	57.738
A0RZH5	1.B.1.1.8	sp|P02931|OMPF_ECOLI	orobol (out) ⇌ orobol (in)		5.5900000000000005e-129	56.736
A0RZH5	1.B.1.1.8	sp|P21420|NMPC_ECOLI	orobol (out) ⇌ orobol (in)		5.19e-121	54.521
A0RZH5	1.B.1.1.8	sp|P77519|YDDL_ECOLI	orobol (out) ⇌ orobol (in)		1.3499999999999999e-24	59.524
A1EMW4	3.A.11.2.3	sp|P0AAR8|YBAV_ECOLI			4.85e-18	50.588
A1IQK4	3.A.1.15.10	sp|P39832|ZNUB_ECOLI	manganese(2+) (in) + ATP → manganese(2+) (out) + ADP + Pi		1.1e-16	32.0
A1IQK4	3.A.1.15.10	sp|P39832|ZNUB_ECOLI	manganese(2+) (out) + ATP → manganese(2+) (in) + ADP + Pi		1.1e-16	32.0
A1IQK4	3.A.1.15.10	sp|P39832|ZNUB_ECOLI	zinc(2+) (in) + ATP → zinc(2+) (out) + ADP + Pi		1.1e-16	32.0
A1IQK4	3.A.1.15.10	sp|P39832|ZNUB_ECOLI	zinc(2+) (out) + ATP → zinc(2+) (in) + ADP + Pi		1.1e-16	32.0
A1IQK5	3.A.1.15.10	sp|P0A9X1|ZNUC_ECOLI	manganese(2+) (in) + ATP → manganese(2+) (out) + ADP + Pi		6.76e-26	30.942
A1IQK5	3.A.1.15.10	sp|P0A9W3|ETTA_ECOLI	manganese(2+) (in) + ATP → manganese(2+) (out) + ADP + Pi		1.55e-10	30.682
A1IQK5	3.A.1.15.10	sp|P43672|UUP_ECOLI	manganese(2+) (in) + ATP → manganese(2+) (out) + ADP + Pi		8.26e-10	30.233
A1IQK5	3.A.1.15.10	sp|P0A9U3|YBIT_ECOLI	manganese(2+) (in) + ATP → manganese(2+) (out) + ADP + Pi		6.04e-16	30.66
A1IQK5	3.A.1.15.10	sp|P16676|CYSA_ECOLI	manganese(2+) (in) + ATP → manganese(2+) (out) + ADP + Pi		1.6e-22	32.609
A1IQK5	3.A.1.15.10	sp|Q47538|TAUB_ECOLI	manganese(2+) (in) + ATP → manganese(2+) (out) + ADP + Pi		8.319999999999999e-23	32.673
A1IQK5	3.A.1.15.10	sp|P07821|FHUC_ECOLI	manganese(2+) (in) + ATP → manganese(2+) (out) + ADP + Pi		1.86e-25	31.556
A1IQK5	3.A.1.15.10	sp|P16677|PHNC_ECOLI	manganese(2+) (in) + ATP → manganese(2+) (out) + ADP + Pi		5.0000000000000005e-22	33.803
A1IQK5	3.A.1.15.10	sp|P0A9X1|ZNUC_ECOLI	manganese(2+) (out) + ATP → manganese(2+) (in) + ADP + Pi		6.76e-26	30.942
A1IQK5	3.A.1.15.10	sp|P0A9W3|ETTA_ECOLI	manganese(2+) (out) + ATP → manganese(2+) (in) + ADP + Pi		1.55e-10	30.682
A1IQK5	3.A.1.15.10	sp|P43672|UUP_ECOLI	manganese(2+) (out) + ATP → manganese(2+) (in) + ADP + Pi		8.26e-10	30.233
A1IQK5	3.A.1.15.10	sp|P0A9U3|YBIT_ECOLI	manganese(2+) (out) + ATP → manganese(2+) (in) + ADP + Pi		6.04e-16	30.66
A1IQK5	3.A.1.15.10	sp|P16676|CYSA_ECOLI	manganese(2+) (out) + ATP → manganese(2+) (in) + ADP + Pi		1.6e-22	32.609
A1IQK5	3.A.1.15.10	sp|Q47538|TAUB_ECOLI	manganese(2+) (out) + ATP → manganese(2+) (in) + ADP + Pi		8.319999999999999e-23	32.673
A1IQK5	3.A.1.15.10	sp|P07821|FHUC_ECOLI	manganese(2+) (out) + ATP → manganese(2+) (in) + ADP + Pi		1.86e-25	31.556
A1IQK5	3.A.1.15.10	sp|P16677|PHNC_ECOLI	manganese(2+) (out) + ATP → manganese(2+) (in) + ADP + Pi		5.0000000000000005e-22	33.803
A1IQK5	3.A.1.15.10	sp|P0A9X1|ZNUC_ECOLI	zinc(2+) (in) + ATP → zinc(2+) (out) + ADP + Pi		6.76e-26	30.942
A1IQK5	3.A.1.15.10	sp|P0A9W3|ETTA_ECOLI	zinc(2+) (in) + ATP → zinc(2+) (out) + ADP + Pi		1.55e-10	30.682
A1IQK5	3.A.1.15.10	sp|P43672|UUP_ECOLI	zinc(2+) (in) + ATP → zinc(2+) (out) + ADP + Pi		8.26e-10	30.233
A1IQK5	3.A.1.15.10	sp|P0A9U3|YBIT_ECOLI	zinc(2+) (in) + ATP → zinc(2+) (out) + ADP + Pi		6.04e-16	30.66
A1IQK5	3.A.1.15.10	sp|P16676|CYSA_ECOLI	zinc(2+) (in) + ATP → zinc(2+) (out) + ADP + Pi		1.6e-22	32.609
A1IQK5	3.A.1.15.10	sp|Q47538|TAUB_ECOLI	zinc(2+) (in) + ATP → zinc(2+) (out) + ADP + Pi		8.319999999999999e-23	32.673
A1IQK5	3.A.1.15.10	sp|P07821|FHUC_ECOLI	zinc(2+) (in) + ATP → zinc(2+) (out) + ADP + Pi		1.86e-25	31.556
A1IQK5	3.A.1.15.10	sp|P16677|PHNC_ECOLI	zinc(2+) (in) + ATP → zinc(2+) (out) + ADP + Pi		5.0000000000000005e-22	33.803
A1IQK5	3.A.1.15.10	sp|P0A9X1|ZNUC_ECOLI	zinc(2+) (out) + ATP → zinc(2+) (in) + ADP + Pi		6.76e-26	30.942
A1IQK5	3.A.1.15.10	sp|P0A9W3|ETTA_ECOLI	zinc(2+) (out) + ATP → zinc(2+) (in) + ADP + Pi		1.55e-10	30.682
A1IQK5	3.A.1.15.10	sp|P43672|UUP_ECOLI	zinc(2+) (out) + ATP → zinc(2+) (in) + ADP + Pi		8.26e-10	30.233
A1IQK5	3.A.1.15.10	sp|P0A9U3|YBIT_ECOLI	zinc(2+) (out) + ATP → zinc(2+) (in) + ADP + Pi		6.04e-16	30.66
A1IQK5	3.A.1.15.10	sp|P16676|CYSA_ECOLI	zinc(2+) (out) + ATP → zinc(2+) (in) + ADP + Pi		1.6e-22	32.609
A1IQK5	3.A.1.15.10	sp|Q47538|TAUB_ECOLI	zinc(2+) (out) + ATP → zinc(2+) (in) + ADP + Pi		8.319999999999999e-23	32.673
A1IQK5	3.A.1.15.10	sp|P07821|FHUC_ECOLI	zinc(2+) (out) + ATP → zinc(2+) (in) + ADP + Pi		1.86e-25	31.556
A1IQK5	3.A.1.15.10	sp|P16677|PHNC_ECOLI	zinc(2+) (out) + ATP → zinc(2+) (in) + ADP + Pi		5.0000000000000005e-22	33.803
A1S297	2.A.1.7.11	sp|P11551|FUCP_ECOLI	mannose (out) ⇌ mannose (in)		6.04e-64	35.509
A1S297	2.A.1.7.11	sp|P11551|FUCP_ECOLI	mannose (out) + H+/Na+ (out) ⇌ mannose (in) + H+/Na+ (in)		6.04e-64	35.509
A1S297	2.A.1.7.11	sp|P11551|FUCP_ECOLI	mannose (out) + S2 (in) ⇌ mannose (in) + S2 (out)		6.04e-64	35.509
A1S5F2	2.A.2.3.6	sp|P0CE44|UIDB_ECOLI			2.2299999999999997e-52	30.735
A1S5F2	2.A.2.3.6	sp|P75683|YAGG_ECOLI			1.08e-96	38.149
A1S5F2	2.A.2.3.6	sp|P32136|YIHO_ECOLI			5.7899999999999994e-55	31.696
A1S5F2	2.A.2.3.6	sp|P31435|YICJ_ECOLI			4.38e-119	43.084
A1S5F4	2.A.1.7.10	sp|P11551|FUCP_ECOLI	glucose (out) ⇌ glucose (in)		4.76e-71	35.194
A1S5F4	2.A.1.7.10	sp|P11551|FUCP_ECOLI	glucose (out) + H+/Na+ (out) ⇌ glucose (in) + H+/Na+ (in)		4.76e-71	35.194
A1S5F4	2.A.1.7.10	sp|P11551|FUCP_ECOLI	glucose (out) + S2 (in) ⇌ glucose (in) + S2 (out)		4.76e-71	35.194
A1VZQ3	3.A.1.3.16	sp|P0AFT2|TCYL_ECOLI	glutamate(2-) (in) + ATP → glutamate(2-) (out) + ADP + Pi		8.28e-36	31.429
A1VZQ3	3.A.1.3.16	sp|P45767|YHDX_ECOLI	glutamate(2-) (in) + ATP → glutamate(2-) (out) + ADP + Pi		5.76e-15	30.081
A1VZQ3	3.A.1.3.16	sp|P45767|YHDX_ECOLI	glutamate(2-) (in) + ATP → glutamate(2-) (out) + ADP + Pi		2.75e-06	37.5
A1VZQ3	3.A.1.3.16	sp|P0AER3|GLTJ_ECOLI	glutamate(2-) (in) + ATP → glutamate(2-) (out) + ADP + Pi		4e-28	32.143
A1VZQ3	3.A.1.3.16	sp|P0AEQ6|GLNP_ECOLI	glutamate(2-) (in) + ATP → glutamate(2-) (out) + ADP + Pi		4.83e-30	31.22
A1VZQ3	3.A.1.3.16	sp|P0AFT2|TCYL_ECOLI	glutamate(2-) (out) + ATP → glutamate(2-) (in) + ADP + Pi		8.28e-36	31.429
A1VZQ3	3.A.1.3.16	sp|P45767|YHDX_ECOLI	glutamate(2-) (out) + ATP → glutamate(2-) (in) + ADP + Pi		5.76e-15	30.081
A1VZQ3	3.A.1.3.16	sp|P45767|YHDX_ECOLI	glutamate(2-) (out) + ATP → glutamate(2-) (in) + ADP + Pi		2.75e-06	37.5
A1VZQ3	3.A.1.3.16	sp|P0AER3|GLTJ_ECOLI	glutamate(2-) (out) + ATP → glutamate(2-) (in) + ADP + Pi		4e-28	32.143
A1VZQ3	3.A.1.3.16	sp|P0AEQ6|GLNP_ECOLI	glutamate(2-) (out) + ATP → glutamate(2-) (in) + ADP + Pi		4.83e-30	31.22
A1VZQ3	3.A.1.3.16	sp|P0AFT2|TCYL_ECOLI	aspartate(2-) (in) + ATP → aspartate(2-) (out) + ADP + Pi		8.28e-36	31.429
A1VZQ3	3.A.1.3.16	sp|P45767|YHDX_ECOLI	aspartate(2-) (in) + ATP → aspartate(2-) (out) + ADP + Pi		5.76e-15	30.081
A1VZQ3	3.A.1.3.16	sp|P45767|YHDX_ECOLI	aspartate(2-) (in) + ATP → aspartate(2-) (out) + ADP + Pi		2.75e-06	37.5
A1VZQ3	3.A.1.3.16	sp|P0AER3|GLTJ_ECOLI	aspartate(2-) (in) + ATP → aspartate(2-) (out) + ADP + Pi		4e-28	32.143
A1VZQ3	3.A.1.3.16	sp|P0AEQ6|GLNP_ECOLI	aspartate(2-) (in) + ATP → aspartate(2-) (out) + ADP + Pi		4.83e-30	31.22
A1VZQ3	3.A.1.3.16	sp|P0AFT2|TCYL_ECOLI	aspartate(2-) (out) + ATP → aspartate(2-) (in) + ADP + Pi		8.28e-36	31.429
A1VZQ3	3.A.1.3.16	sp|P45767|YHDX_ECOLI	aspartate(2-) (out) + ATP → aspartate(2-) (in) + ADP + Pi		5.76e-15	30.081
A1VZQ3	3.A.1.3.16	sp|P45767|YHDX_ECOLI	aspartate(2-) (out) + ATP → aspartate(2-) (in) + ADP + Pi		2.75e-06	37.5
A1VZQ3	3.A.1.3.16	sp|P0AER3|GLTJ_ECOLI	aspartate(2-) (out) + ATP → aspartate(2-) (in) + ADP + Pi		4e-28	32.143
A1VZQ3	3.A.1.3.16	sp|P0AEQ6|GLNP_ECOLI	aspartate(2-) (out) + ATP → aspartate(2-) (in) + ADP + Pi		4.83e-30	31.22
A1Z264	2.A.1.1.69	sp|P0AEP1|GALP_ECOLI	glucose (out) ⇌ glucose (in)		3.23e-62	30.493
A1Z264	2.A.1.1.69	sp|P0AEP1|GALP_ECOLI	glucose (out) + H+/Na+ (out) ⇌ glucose (in) + H+/Na+ (in)		3.23e-62	30.493
A1Z264	2.A.1.1.69	sp|P0AEP1|GALP_ECOLI	glucose (out) + S2 (in) ⇌ glucose (in) + S2 (out)		3.23e-62	30.493
A2SPE8	3.A.1.26.2	sp|P07109|HISP_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		1.47e-22	30.594
A2SPE8	3.A.1.26.2	sp|P0A9U1|YBHF_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		2.5599999999999998e-23	34.404
A2SPE8	3.A.1.26.2	sp|P77737|OPPF_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		6.120000000000001e-21	32.468
A2SPE8	3.A.1.26.2	sp|P77622|DDPF_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		2.74e-17	30.556
A2SPE8	3.A.1.26.2	sp|P30750|METN_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		4.15e-24	37.433
A2SPE8	3.A.1.26.2	sp|P30750|METN_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		1.26e-23	31.22
A2SPE8	3.A.1.26.2	sp|P16678|PHNK_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		2.68e-19	30.0
A2SPE8	3.A.1.26.2	sp|P0AAI1|SSUB_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		5.44e-22	32.02
A2SPE8	3.A.1.26.2	sp|P0AAI1|SSUB_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		3.09e-19	30.317
A2SPE8	3.A.1.26.2	sp|P15031|FECE_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		4.29e-25	32.683
A2SPE8	3.A.1.26.2	sp|P77481|YCJV_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		6.19e-19	31.25
A2SPE8	3.A.1.26.2	sp|P14175|PROV_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		1.6e-22	33.333
A2SPE8	3.A.1.26.2	sp|P14175|PROV_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		4.5e-19	32.258
A2SPE8	3.A.1.26.2	sp|P31134|POTG_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		1.38e-29	35.417
A2SPE8	3.A.1.26.2	sp|P31134|POTG_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		2.1e-25	32.34
A2SPE8	3.A.1.26.2	sp|P37774|TCYN_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		1.1500000000000001e-31	34.703
A2SPE8	3.A.1.26.2	sp|P37774|TCYN_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		3.5e-24	34.579
A2SPE8	3.A.1.26.2	sp|P75957|LOLD_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		1.72e-25	33.628
A2SPE8	3.A.1.26.2	sp|P23878|FEPC_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		1.7699999999999998e-24	31.163
A2SPE8	3.A.1.26.2	sp|P23878|FEPC_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		4.0599999999999995e-23	31.651
A2SPE8	3.A.1.26.2	sp|P45769|YHDZ_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		2.5500000000000002e-26	30.18
A2SPE8	3.A.1.26.2	sp|P45769|YHDZ_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		3.21e-22	31.132
A2SPE8	3.A.1.26.2	sp|P33594|NIKE_ECOLI	Solute (in) + ATP → Solute (out) + ADP + Pi		3.98e-19	32.42
